word_index,word,senses,gold_image,gold_sense,ambiguous_sentence
454,bee,"{""noun_senses"": [""any of numerous hairy-bodied insects including social and solitary species"", ""a social gathering to carry out some communal task or to hold competitions""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.680.jpg,1,Everyone noticed the bee in the hall.
458,scrubber,"{""noun_senses"": [""a worker who uses a scrub brush to clean a surface (usually a floor or deck)"", ""a brush with short stiff bristles for heavy cleaning"", ""a purifier that removes impurities from a gas""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.5800.jpg,2,He found the scrubber near the exhaust pipe.
465,cone,"{""noun_senses"": [""any cone-shaped artifact"", ""a shape whose base is a circle and whose sides taper up to a point"", ""cone-shaped mass of ovule- or spore-bearing scales or bracts"", ""a visual receptor cell in the retina that is sensitive to bright light and to color""], ""gold_pos"": ""noun"", ""verb_senses"": [""make cone-shaped""]}",image.5867.jpg,3,The artist carefully studied the cone on the table.
467,furring,"{""noun_senses"": [""a furlike coating of matter as on the tongue"", ""strip used to give a level surface for attaching wallboard""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.3936.jpg,2,The inspection needed careful attention to the furring to ensure a solid base.
468,haw,"{""noun_senses"": [""a spring-flowering shrub or small tree of the genus Crataegus"", ""the nictitating membrane of a horse""], ""verb_senses"": [""utter `haw'""]}",image.279.jpg,-1,
470,utility,"{""noun_senses"": [""a company that performs a public service; subject to government regulation"", ""the quality of being of practical use"", ""the service (electric power or water or transportation) provided by a public utility"", ""(economics) a measure that is to be maximized in any situation involving choice"", ""(computer science) a program designed for general support of the processes of a computer"", ""a facility composed of one or more pieces of equipment connected to or part of a structure and designed to provide a service such as heat or electricity or water or sewage disposal""], ""verb_senses"": []}",image.3313.jpg,-1,
473,square,"{""noun_senses"": [""(geometry) a plane rectangle with four equal sides and four right angles; a four-sided regular polygon"", ""the product of two equal terms"", ""an open area at the meeting of two or more streets"", ""something approximating the shape of a square"", ""someone who doesn't understand what is going on"", ""a formal and conservative person with old-fashioned views"", ""any artifact having a shape similar to a plane geometric figure with four equal sides and four right angles"", ""a hand tool consisting of two straight arms at right angles; used to construct or test right angles""], ""gold_pos"": ""noun"", ""verb_senses"": [""make square"", ""raise to the second power"", ""cause to match, as of ideas or acts"", ""position so as to be square"", ""be compatible with"", ""pay someone and settle a debt"", ""turn the paddle; in canoeing"", ""turn the oar, while rowing""]}",image.5943.jpg,3,The plans called for a square and a garden.
481,whip,"{""verb_senses"": [""beat severely with a whip or rod"", ""defeat thoroughly"", ""thrash about flexibly in the manner of a whiplash"", ""strike as if by whipping"", ""whip with or as if with a wire whisk"", ""subject to harsh criticism""], ""gold_pos"": ""verb"", ""noun_senses"": [""an instrument with a handle and a flexible lash that is used for whipping"", ""a legislator appointed by the party to enforce discipline"", ""a dessert made of sugar and stiffly beaten egg whites or cream and usually flavored with fruit"", ""(golf) the flexibility of the shaft of a golf club"", ""a quick blow delivered with a whip or whiplike object""]}",image.6017.jpg,4,Despair whip across her face.
482,enlighten,"{""verb_senses"": [""make understand"", ""give spiritual insight to; in religion"", ""make free from confusion or ambiguity; make clear""], ""gold_pos"": ""verb"", ""noun_senses"": []}",image.285.jpg,2,The guru hoped to enlighten the followers after their long trip.
489,grill,"{""verb_senses"": [""cook over a grill"", ""examine thoroughly""], ""gold_pos"": ""verb"", ""noun_senses"": [""cooking by direct exposure to radiant heat (as over a fire or under a grill)""]}",image.6092.jpg,1,The cook was prepared to grill the brat after the lunch shift ended.
490,ennoblement,"{""noun_senses"": [""the state of being noble"", ""the act of raising someone to the nobility""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.6102.jpg,1,The king's legacy rested on the ennoblement of his subjects.
512,sabre,"{""noun_senses"": [""a fencing sword with a v-shaped blade and a slightly curved handle"", ""a stout sword with a curved blade and thick back""], ""verb_senses"": [""cut or injure with a saber"", ""kill with a saber""]}",image.2745.jpg,-1,
528,yolk,"{""noun_senses"": [""the yellow spherical part of an egg that is surrounded by the albumen"", ""nutritive material of an ovum stored for the nutrition of an embryo (especially the yellow mass of a bird or reptile egg)""], ""verb_senses"": []}",image.6425.jpg,-1,
532,rain,"{""noun_senses"": [""water falling in drops from vapor condensed in the atmosphere"", ""drops of fresh water that fall as precipitation from clouds"", ""anything happening rapidly or in quick successive""], ""gold_pos"": ""noun"", ""verb_senses"": [""precipitate as rain""]}",image.2355.jpg,1,The sudden rain forced the soldiers to abandon their positions and seek immediate cover.
537,return,"{""noun_senses"": [""document giving the tax collector information about the taxpayer's tax liability"", ""a coming to or returning home"", ""the occurrence of a change in direction back in the opposite direction"", ""getting something back again"", ""the act of going back to a prior location"", ""the income or profit arising from such transactions as the sale of land or other property"", ""happening again (especially at regular intervals)"", ""a quick reply to a question or remark (especially a witty or critical one)"", ""the key on electric typewriters or computer keyboards that causes a carriage return and a line feed"", ""a reciprocal group action"", ""a tennis stroke that sends the ball back to the other player"", ""(American football) the act of running back the ball after a kickoff or punt or interception or fumble"", ""the act of someone appearing again""], ""gold_pos"": ""noun"", ""verb_senses"": [""go or come back to place, condition, or activity where one has been before"", ""give back"", ""go back to a previous state"", ""go back to something earlier"", ""bring back to the point of departure"", ""return in kind"", ""make a return"", ""answer back"", ""be restored"", ""pay back"", ""pass down"", ""elect again"", ""be inherited by"", ""return to a previous position; in mathematics"", ""give or supply"", ""submit (a report, etc.) to someone in authority""]}",image.6508.jpg,9,"After the edit, the form needed a return to be processed."
539,discovery,"{""noun_senses"": [""the act of discovering something"", ""something that is discovered"", ""a productive insight"", ""(law) compulsory pretrial disclosure of documents relevant to a case; enables one side in a litigation to elicit information from the other side concerning the facts in the case""], ""verb_senses"": []}",image.1334.jpg,-1,
541,spar,"{""verb_senses"": [""furnish with spars"", ""fight with spurs"", ""box lightly"", ""fight verbally""], ""gold_pos"": ""verb"", ""noun_senses"": [""an argument in which the participants are trying to gain some advantage"", ""making the motions of attack and defense with the fists and arms; a part of training for a boxer""]}",image.6535.jpg,3,The two athletes decided to spar for an hour before the main event began.
545,symphony,"{""noun_senses"": [""a long and complex sonata for symphony orchestra"", ""a large orchestra; can perform symphonies""], ""verb_senses"": []}",image.6569.jpg,-1,
552,profession,"{""noun_senses"": [""the body of people in a learned occupation"", ""an occupation requiring special education (especially in the liberal arts or sciences)"", ""an open avowal (true or false) of some belief or opinion"", ""affirmation of acceptance of some religion or faith""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.6637.jpg,2,His profession required a dedication that bordered on faith.
574,rifling,"{""noun_senses"": [""the cutting of spiral grooves on the inside of the barrel of a firearm""], ""verb_senses"": [""steal goods; take as spoils"", ""go through in search of something; search through someone's belongings in an unauthorized way""]}",image.5873.jpg,-1,
576,wrench,"{""noun_senses"": [""a sharp strain on muscles or ligaments"", ""a jerky pulling movement"", ""a hand tool that is used to hold or twist a nut or bolt""], ""gold_pos"": ""noun"", ""verb_senses"": [""twist or pull violently or suddenly, especially so as to remove (something) from that to which it is attached or from where it originates"", ""make a sudden twisting motion"", ""twist and compress, as if in pain or anguish"", ""twist suddenly so as to sprain""]}",image.4947.jpg,3,He felt a wrench in his back.
579,foundation,"{""noun_senses"": [""the basis on which something is grounded"", ""an institution supported by an endowment"", ""lowest support of a structure"", ""education or instruction in the fundamentals of a field of knowledge"", ""the fundamental assumptions from which something is begun or developed or calculated or explained"", ""a woman's undergarment worn to give shape to the contours of the body"", ""the act of starting something for the first time; introducing something new""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.6873.jpg,6,"She carefully chose her foundation, hoping it would support the overall look."
